,source,active,quantity,quantity_annual,quantity_cumulative,cost,cost_annual,cost_cumulative,t_interval,consequence-cost
1357,termite_treatment,True,0.025,2.7395909242831862e-05,0.195,2.5,0.002739590924283186,19.5,42.0,1000000.0
1358,risk,False,,,,,,,45.0,1000000.0
1359,risk,True,0.005,5.4088553780249025e-06,0.035,5000.0,5.408855378024903,35000.0,45.0,1000000.0
1360,conditional_failure,False,,,,,,,45.0,1000000.0
1361,conditional_failure,True,0.015,1.6226566134074706e-05,0.24000000000000013,52.5,0.056792981469261476,840.0,45.0,1000000.0
1362,functional_failure,False,,,,,,,45.0,1000000.0
1363,functional_failure,True,0.005,5.4088553780249025e-06,0.035,35.0,0.037861987646174315,245.0,45.0,1000000.0
1364,inspection_groundline,False,,,,,,,45.0,1000000.0
1365,inspection_groundline,True,0.98,0.0010601356540928808,15.905,49.0,0.05300678270464405,795.25,45.0,1000000.0
1366,inspection_protection,False,,,,,,,45.0,1000000.0
1367,inspection_protection,True,1.0,0.0010817710756049804,76.73500000000003,0.0,0.0,0.0,45.0,1000000.0
1368,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1000000.0
1369,pole_saver_rod,True,,,,,,,45.0,1000000.0
1370,termite_treatment,False,,,,,,,45.0,1000000.0
1371,termite_treatment,True,0.02,2.163542151209961e-05,0.21500000000000002,2.0,0.002163542151209961,21.5,45.0,1000000.0
1372,risk,False,,,,,,,48.0,1000000.0
1373,risk,True,0.005,5.427702996092054e-06,0.030000000000000002,5000.0,5.427702996092053,30000.0,48.0,1000000.0
1374,conditional_failure,False,,,,,,,48.0,1000000.0
1375,conditional_failure,True,0.015,1.628310898827616e-05,0.27000000000000013,52.5,0.05699088145896656,945.0,48.0,1000000.0
1376,functional_failure,False,,,,,,,48.0,1000000.0
1377,functional_failure,True,0.005,5.427702996092054e-06,0.030000000000000002,35.0,0.037993920972644375,210.0,48.0,1000000.0
1378,inspection_groundline,False,,,,,,,48.0,1000000.0
1379,inspection_groundline,True,0.98,0.0010638297872340426,14.670000000000002,49.0,0.05319148936170213,733.5,48.0,1000000.0
1380,inspection_protection,False,,,,,,,48.0,1000000.0
1381,inspection_protection,True,0.995,0.0010801128962223186,76.47500000000002,0.0,0.0,0.0,48.0,1000000.0
1382,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1000000.0
1383,pole_saver_rod,True,,,,,,,48.0,1000000.0
1384,termite_treatment,False,,,,,,,48.0,1000000.0
1385,termite_treatment,True,0.02,2.1710811984368215e-05,0.14500000000000002,2.0,0.0021710811984368213,14.5,48.0,1000000.0
1386,risk,False,,,,,,,51.0,1000000.0
1387,risk,True,0.005,5.382131324004306e-06,0.030000000000000002,5000.0,5.382131324004305,30000.0,51.0,1000000.0
1388,conditional_failure,False,,,,,,,51.0,1000000.0
1389,conditional_failure,True,0.025,2.691065662002153e-05,0.2250000000000001,87.5,0.09418729817007535,787.5,51.0,1000000.0
1390,functional_failure,False,,,,,,,51.0,1000000.0
1391,functional_failure,True,0.005,5.382131324004306e-06,0.030000000000000002,35.0,0.03767491926803014,210.0,51.0,1000000.0
1392,inspection_groundline,False,,,,,,,51.0,1000000.0
1393,inspection_groundline,True,0.99,0.0010656620021528525,14.075000000000003,49.5,0.053283100107642624,703.75,51.0,1000000.0
1394,inspection_protection,False,,,,,,,51.0,1000000.0
1395,inspection_protection,True,1.0,0.001076426264800861,77.11999999999995,0.0,0.0,0.0,51.0,1000000.0
1396,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1000000.0
1397,pole_saver_rod,True,,,,,,,51.0,1000000.0
1398,termite_treatment,False,,,,,,,51.0,1000000.0
1399,termite_treatment,True,0.03,3.229278794402583e-05,0.15500000000000003,3.0,0.0032292787944025836,15.5,51.0,1000000.0
1400,risk,False,,,,,,,54.0,1000000.0
1401,risk,True,0.005,5.328047909806805e-06,0.035,5000.0,5.328047909806806,35000.0,54.0,1000000.0
1402,conditional_failure,False,,,,,,,54.0,1000000.0
1403,conditional_failure,True,0.02,2.131219163922722e-05,0.27500000000000013,70.0,0.07459267073729528,962.5,54.0,1000000.0
1404,functional_failure,False,,,,,,,54.0,1000000.0
1405,functional_failure,True,0.005,5.328047909806805e-06,0.035,35.0,0.03729633536864764,245.0,54.0,1000000.0
1406,inspection_groundline,False,,,,,,,54.0,1000000.0
1407,inspection_groundline,True,0.98,0.0010442973903221338,13.505,49.0,0.05221486951610669,675.25,54.0,1000000.0
1408,inspection_protection,False,,,,,,,54.0,1000000.0
1409,inspection_protection,True,1.0,0.001065609581961361,77.90000000000003,0.0,0.0,0.0,54.0,1000000.0
1410,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1000000.0
1411,pole_saver_rod,True,,,,,,,54.0,1000000.0
1412,termite_treatment,False,,,,,,,54.0,1000000.0
1413,termite_treatment,True,0.02,2.131219163922722e-05,0.12499999999999999,2.0,0.002131219163922722,12.5,54.0,1000000.0
1414,risk,False,,,,,,,57.0,1000000.0
1415,risk,True,0.005,5.4007344998919855e-06,0.04,5000.0,5.4007344998919855,40000.0,57.0,1000000.0
1416,conditional_failure,False,,,,,,,57.0,1000000.0
1417,conditional_failure,True,0.02,2.1602937999567942e-05,0.23500000000000015,70.0,0.0756102829984878,822.5,57.0,1000000.0
1418,functional_failure,False,,,,,,,57.0,1000000.0
1419,functional_failure,True,0.005,5.4007344998919855e-06,0.04,35.0,0.0378051414992439,280.0,57.0,1000000.0
1420,inspection_groundline,False,,,,,,,57.0,1000000.0
1421,inspection_groundline,True,0.97,0.0010477424929790451,12.589999999999998,48.5,0.05238712464895226,629.5,57.0,1000000.0
1422,inspection_protection,False,,,,,,,57.0,1000000.0
1423,inspection_protection,True,1.0,0.001080146899978397,76.82999999999997,0.0,0.0,0.0,57.0,1000000.0
1424,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1000000.0
1425,pole_saver_rod,True,,,,,,,57.0,1000000.0
1426,termite_treatment,False,,,,,,,57.0,1000000.0
1427,termite_treatment,True,0.025,2.700367249945993e-05,0.175,2.5,0.0027003672499459927,17.5,57.0,1000000.0
1428,risk,False,,,,,,,60.0,1000000.0
1429,risk,True,0.005,5.2880674757409905e-06,0.04,5000.0,5.2880674757409905,40000.0,60.0,1000000.0
1430,conditional_failure,False,,,,,,,60.0,1000000.0
1431,conditional_failure,True,0.025,2.6440337378704954e-05,0.27000000000000013,87.5,0.09254118082546733,945.0,60.0,1000000.0
1432,functional_failure,False,,,,,,,60.0,1000000.0
1433,functional_failure,True,0.005,5.2880674757409905e-06,0.04,35.0,0.037016472330186935,280.0,60.0,1000000.0
1434,inspection_groundline,False,,,,,,,60.0,1000000.0
1435,inspection_groundline,True,0.985,0.001041749292720975,12.209999999999999,49.25,0.052087464636048755,610.5,60.0,1000000.0
1436,inspection_protection,False,,,,,,,60.0,1000000.0
1437,inspection_protection,True,0.995,0.0010523254276724571,78.565,0.0,0.0,0.0,60.0,1000000.0
1438,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1000000.0
1439,pole_saver_rod,True,,,,,,,60.0,1000000.0
1440,termite_treatment,False,,,,,,,60.0,1000000.0
1441,termite_treatment,True,0.03,3.172840485444594e-05,0.18500000000000003,3.0,0.0031728404854445944,18.5,60.0,1000000.0
1442,risk,False,,,,,,,63.0,1000000.0
1443,risk,True,0.005,5.619366584998539e-06,0.045,5000.0,5.619366584998539,45000.0,63.0,1000000.0
1444,conditional_failure,False,,,,,,,63.0,1000000.0
1445,conditional_failure,True,0.025,2.8096832924992697e-05,0.27000000000000013,87.5,0.09833891523747443,945.0,63.0,1000000.0
1446,functional_failure,False,,,,,,,63.0,1000000.0
1447,functional_failure,True,0.005,5.619366584998539e-06,0.045,35.0,0.039335566094989775,315.0,63.0,1000000.0
1448,inspection_groundline,False,,,,,,,63.0,1000000.0
1449,inspection_groundline,True,0.98,0.0011013958506597137,11.03,49.0,0.05506979253298568,551.5,63.0,1000000.0
1450,inspection_protection,False,,,,,,,63.0,1000000.0
1451,inspection_protection,True,1.0,0.0011238733169997078,73.755,0.0,0.0,0.0,63.0,1000000.0
1452,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1000000.0
1453,pole_saver_rod,True,,,,,,,63.0,1000000.0
1454,termite_treatment,False,,,,,,,63.0,1000000.0
1455,termite_treatment,True,0.025,2.8096832924992697e-05,0.21000000000000002,2.5,0.0028096832924992695,21.0,63.0,1000000.0
1456,risk,False,,,,,,,66.0,1000000.0
1457,risk,True,0.01,1.1178555059972948e-05,0.05,10000.0,11.178555059972947,50000.0,66.0,1000000.0
1458,conditional_failure,False,,,,,,,66.0,1000000.0
1459,conditional_failure,True,0.025,2.794638764993237e-05,0.23000000000000012,87.5,0.09781235677476328,805.0,66.0,1000000.0
1460,functional_failure,False,,,,,,,66.0,1000000.0
1461,functional_failure,True,0.01,1.1178555059972948e-05,0.05,70.0,0.07824988541981064,350.0,66.0,1000000.0
1462,inspection_groundline,False,,,,,,,66.0,1000000.0
1463,inspection_groundline,True,0.96,0.0010731412857574029,10.584999999999999,48.0,0.05365706428787015,529.25,66.0,1000000.0
1464,inspection_protection,False,,,,,,,66.0,1000000.0
1465,inspection_protection,True,1.0,0.0011178555059972947,74.24499999999999,0.0,0.0,0.0,66.0,1000000.0
1466,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1000000.0
1467,pole_saver_rod,True,,,,,,,66.0,1000000.0
1468,termite_treatment,False,,,,,,,66.0,1000000.0
1469,termite_treatment,True,0.03,3.353566517991884e-05,0.21500000000000002,3.0,0.0033535665179918843,21.5,66.0,1000000.0
1470,risk,False,,,,,,,69.0,1000000.0
1471,risk,True,0.005,5.471686756876543e-06,0.035,5000.0,5.471686756876543,35000.0,69.0,1000000.0
1472,conditional_failure,False,,,,,,,69.0,1000000.0
1473,conditional_failure,True,0.02,2.1886747027506172e-05,0.29000000000000015,70.0,0.0766036145962716,1015.0,69.0,1000000.0
1474,functional_failure,False,,,,,,,69.0,1000000.0
1475,functional_failure,True,0.005,5.471686756876543e-06,0.035,35.0,0.0383018072981358,245.0,69.0,1000000.0
1476,inspection_groundline,False,,,,,,,69.0,1000000.0
1477,inspection_groundline,True,0.99,0.0010833939778615554,10.305000000000001,49.5,0.054169698893077774,515.25,69.0,1000000.0
1478,inspection_protection,False,,,,,,,69.0,1000000.0
1479,inspection_protection,True,1.0,0.0010943373513753085,75.79499999999997,0.0,0.0,0.0,69.0,1000000.0
1480,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1000000.0
1481,pole_saver_rod,True,,,,,,,69.0,1000000.0
1482,termite_treatment,False,,,,,,,69.0,1000000.0
1483,termite_treatment,True,0.03,3.2830120541259255e-05,0.18500000000000003,3.0,0.0032830120541259256,18.5,69.0,1000000.0
1484,risk,False,,,,,,,72.0,1000000.0
1485,risk,True,0.01,1.1128669678826593e-05,0.049999999999999996,10000.0,11.128669678826592,50000.0,72.0,1000000.0
1486,conditional_failure,False,,,,,,,72.0,1000000.0
1487,conditional_failure,True,0.02,2.2257339357653185e-05,0.2000000000000001,70.0,0.07790068775178614,700.0,72.0,1000000.0
1488,functional_failure,False,,,,,,,72.0,1000000.0
1489,functional_failure,True,0.01,1.1128669678826593e-05,0.049999999999999996,70.0,0.07790068775178614,350.0,72.0,1000000.0
1490,inspection_groundline,False,,,,,,,72.0,1000000.0
1491,inspection_groundline,True,0.975,0.0010850452936855927,9.875000000000002,48.75,0.05425226468427964,493.75,72.0,1000000.0
1492,inspection_protection,False,,,,,,,72.0,1000000.0
1493,inspection_protection,True,1.0,0.0011128669678826593,74.68499999999999,0.0,0.0,0.0,72.0,1000000.0
1494,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1000000.0
1495,pole_saver_rod,True,,,,,,,72.0,1000000.0
1496,termite_treatment,False,,,,,,,72.0,1000000.0
1497,termite_treatment,True,0.025,2.782167419706648e-05,0.16000000000000003,2.5,0.0027821674197066482,16.0,72.0,1000000.0
1498,risk,False,,,,,,,75.0,1000000.0
1499,risk,True,0.005,5.463943437257537e-06,0.030000000000000002,5000.0,5.463943437257537,30000.0,75.0,1000000.0
1500,conditional_failure,False,,,,,,,75.0,1000000.0
1501,conditional_failure,True,0.03,3.278366062354522e-05,0.2600000000000001,105.0,0.11474281218240828,910.0,75.0,1000000.0
1502,functional_failure,False,,,,,,,75.0,1000000.0
1503,functional_failure,True,0.005,5.463943437257537e-06,0.030000000000000002,35.0,0.03824760406080276,210.0,75.0,1000000.0
1504,inspection_groundline,False,,,,,,,75.0,1000000.0
1505,inspection_groundline,True,0.995,0.00108732474401425,9.595000000000002,49.75,0.05436623720071249,479.75,75.0,1000000.0
1506,inspection_protection,False,,,,,,,75.0,1000000.0
1507,inspection_protection,True,1.0,0.0010927886874515075,75.94500000000001,0.0,0.0,0.0,75.0,1000000.0
1508,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1000000.0
1509,pole_saver_rod,True,,,,,,,75.0,1000000.0
1510,termite_treatment,False,,,,,,,75.0,1000000.0
1511,termite_treatment,True,0.025,2.7319717186287687e-05,0.165,2.5,0.0027319717186287686,16.5,75.0,1000000.0
1512,risk,False,,,,,,,78.0,1000000.0
1513,risk,True,0.005,5.479692260482651e-06,0.045,5000.0,5.4796922604826515,45000.0,78.0,1000000.0
1514,conditional_failure,False,,,,,,,78.0,1000000.0
1515,conditional_failure,True,0.025,2.7398461302413258e-05,0.2500000000000001,87.5,0.09589461455844639,875.0,78.0,1000000.0
1516,functional_failure,False,,,,,,,78.0,1000000.0
1517,functional_failure,True,0.005,5.479692260482651e-06,0.045,35.0,0.038357845823378554,315.0,78.0,1000000.0
1518,inspection_groundline,False,,,,,,,78.0,1000000.0
1519,inspection_groundline,True,0.97,0.0010630602985336342,9.36,48.5,0.053153014926681716,468.0,78.0,1000000.0
1520,inspection_protection,False,,,,,,,78.0,1000000.0
1521,inspection_protection,True,1.0,0.0010959384520965302,75.725,0.0,0.0,0.0,78.0,1000000.0
1522,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1000000.0
1523,pole_saver_rod,True,,,,,,,78.0,1000000.0
1524,termite_treatment,False,,,,,,,78.0,1000000.0
1525,termite_treatment,True,0.035,3.835784582337856e-05,0.19000000000000003,3.5000000000000004,0.0038357845823378564,19.0,78.0,1000000.0
1526,risk,False,,,,,,,81.0,1000000.0
1527,risk,True,0.005,5.74620176063622e-06,0.030000000000000002,5000.0,5.74620176063622,30000.0,81.0,1000000.0
1528,conditional_failure,False,,,,,,,81.0,1000000.0
1529,conditional_failure,True,0.04,4.596961408508976e-05,0.25000000000000006,140.0,0.16089364929781413,875.0,81.0,1000000.0
1530,functional_failure,False,,,,,,,81.0,1000000.0
1531,functional_failure,True,0.005,5.74620176063622e-06,0.030000000000000002,35.0,0.040223412324453534,210.0,81.0,1000000.0
1532,inspection_groundline,False,,,,,,,81.0,1000000.0
1533,inspection_groundline,True,0.985,0.0011320017468453352,8.42,49.25,0.056600087342266764,421.0,81.0,1000000.0
1534,inspection_protection,False,,,,,,,81.0,1000000.0
1535,inspection_protection,True,1.0,0.001149240352127244,72.18499999999999,0.0,0.0,0.0,81.0,1000000.0
1536,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1000000.0
1537,pole_saver_rod,True,,,,,,,81.0,1000000.0
1538,termite_treatment,False,,,,,,,81.0,1000000.0
1539,termite_treatment,True,0.04,4.596961408508976e-05,0.19000000000000003,4.0,0.004596961408508976,19.0,81.0,1000000.0
1540,risk,False,,,,,,,84.0,1000000.0
1541,risk,True,0.005,5.477141151404613e-06,0.05499999999999999,5000.0,5.477141151404613,55000.0,84.0,1000000.0
1542,conditional_failure,False,,,,,,,84.0,1000000.0
1543,conditional_failure,True,0.035,3.8339988059832296e-05,0.2150000000000001,122.50000000000001,0.13418995820941304,752.5,84.0,1000000.0
1544,functional_failure,False,,,,,,,84.0,1000000.0
1545,functional_failure,True,0.005,5.477141151404613e-06,0.05499999999999999,35.0,0.03833998805983229,385.0,84.0,1000000.0
1546,inspection_groundline,False,,,,,,,84.0,1000000.0
1547,inspection_groundline,True,0.99,0.0010844739479781134,8.7,49.5,0.05422369739890567,435.0,84.0,1000000.0
1548,inspection_protection,False,,,,,,,84.0,1000000.0
1549,inspection_protection,True,1.0,0.0010954282302809227,75.86500000000001,0.0,0.0,0.0,84.0,1000000.0
1550,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1000000.0
1551,pole_saver_rod,True,,,,,,,84.0,1000000.0
1552,termite_treatment,False,,,,,,,84.0,1000000.0
1553,termite_treatment,True,0.045,4.9294270362641515e-05,0.18,4.5,0.0049294270362641515,18.0,84.0,1000000.0
1554,risk,False,,,,,,,87.0,1000000.0
1555,risk,True,0.005,5.4384772263766144e-06,0.030000000000000002,5000.0,5.438477226376614,30000.0,87.0,1000000.0
1556,conditional_failure,False,,,,,,,87.0,1000000.0
1557,conditional_failure,True,0.035,3.8069340584636304e-05,0.2600000000000001,122.50000000000001,0.13324269204622707,910.0,87.0,1000000.0
1558,functional_failure,False,,,,,,,87.0,1000000.0
1559,functional_failure,True,0.005,5.4384772263766144e-06,0.030000000000000002,35.0,0.038069340584636305,210.0,87.0,1000000.0
1560,inspection_groundline,False,,,,,,,87.0,1000000.0
1561,inspection_groundline,True,0.995,0.0010822569680489463,8.615,49.75,0.05411284840244732,430.75,87.0,1000000.0
1562,inspection_protection,False,,,,,,,87.0,1000000.0
1563,inspection_protection,True,1.0,0.001087695445275323,76.28000000000004,0.0,0.0,0.0,87.0,1000000.0
1564,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1000000.0
1565,pole_saver_rod,True,,,,,,,87.0,1000000.0
1566,termite_treatment,False,,,,,,,87.0,1000000.0
1567,termite_treatment,True,0.035,3.8069340584636304e-05,0.22500000000000003,3.5000000000000004,0.0038069340584636307,22.5,87.0,1000000.0
1568,risk,False,,,,,,,90.0,1000000.0
1569,risk,True,0.005,5.641526145652922e-06,0.04,5000.0,5.641526145652922,40000.0,90.0,1000000.0
1570,conditional_failure,False,,,,,,,90.0,1000000.0
1571,conditional_failure,True,0.04,4.513220916522338e-05,0.25500000000000017,140.0,0.15796273207828182,892.5,90.0,1000000.0
1572,functional_failure,False,,,,,,,90.0,1000000.0
1573,functional_failure,True,0.005,5.641526145652922e-06,0.04,35.0,0.039490683019570455,280.0,90.0,1000000.0
1574,inspection_groundline,False,,,,,,,90.0,1000000.0
1575,inspection_groundline,True,0.955,0.001077531493819708,7.834999999999999,47.75,0.053876574690985404,391.75,90.0,1000000.0
1576,inspection_protection,False,,,,,,,90.0,1000000.0
1577,inspection_protection,True,0.995,0.0011226637029849314,73.52499999999998,0.0,0.0,0.0,90.0,1000000.0
1578,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1000000.0
1579,pole_saver_rod,True,,,,,,,90.0,1000000.0
1580,termite_treatment,False,,,,,,,90.0,1000000.0
1581,termite_treatment,True,0.025,2.8207630728264613e-05,0.17499999999999996,2.5,0.002820763072826461,17.5,90.0,1000000.0
1582,risk,False,,,,,,,93.0,1000000.0
1583,risk,True,0.005,5.446029844243547e-06,0.030000000000000002,5000.0,5.446029844243546,30000.0,93.0,1000000.0
1584,conditional_failure,False,,,,,,,93.0,1000000.0
1585,conditional_failure,True,0.025,2.7230149221217734e-05,0.29500000000000015,87.5,0.09530552227426206,1032.5,93.0,1000000.0
1586,functional_failure,False,,,,,,,93.0,1000000.0
1587,functional_failure,True,0.005,5.446029844243547e-06,0.030000000000000002,35.0,0.03812220890970482,210.0,93.0,1000000.0
1588,inspection_groundline,False,,,,,,,93.0,1000000.0
1589,inspection_groundline,True,0.985,0.0010728678793159787,7.985,49.25,0.05364339396579893,399.25,93.0,1000000.0
1590,inspection_protection,False,,,,,,,93.0,1000000.0
1591,inspection_protection,True,1.0,0.0010892059688487094,76.15,0.0,0.0,0.0,93.0,1000000.0
1592,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1000000.0
1593,pole_saver_rod,True,,,,,,,93.0,1000000.0
1594,termite_treatment,False,,,,,,,93.0,1000000.0
1595,termite_treatment,True,0.03,3.2676179065461274e-05,0.195,3.0,0.0032676179065461277,19.5,93.0,1000000.0
1596,risk,False,,,,,,,96.0,1000000.0
1597,risk,True,0.005,5.29439482419962e-06,0.030000000000000002,5000.0,5.29439482419962,30000.0,96.0,1000000.0
1598,conditional_failure,False,,,,,,,96.0,1000000.0
1599,conditional_failure,True,0.045,4.764955341779658e-05,0.24500000000000013,157.5,0.16677343696228802,857.5,96.0,1000000.0
1600,functional_failure,False,,,,,,,96.0,1000000.0
1601,functional_failure,True,0.005,5.29439482419962e-06,0.030000000000000002,35.0,0.03706076376939734,210.0,96.0,1000000.0
1602,inspection_groundline,False,,,,,,,96.0,1000000.0
1603,inspection_groundline,True,0.995,0.0010535845700157243,7.8199999999999985,49.75,0.05267922850078622,391.0,96.0,1000000.0
1604,inspection_protection,False,,,,,,,96.0,1000000.0
1605,inspection_protection,True,1.0,0.001058878964839924,78.49500000000002,0.0,0.0,0.0,96.0,1000000.0
1606,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1000000.0
1607,pole_saver_rod,True,,,,,,,96.0,1000000.0
1608,termite_treatment,False,,,,,,,96.0,1000000.0
1609,termite_treatment,True,0.025,2.64719741209981e-05,0.15000000000000002,2.5,0.00264719741209981,15.0,96.0,1000000.0
1610,risk,False,,,,,,,99.0,1000000.0
1611,risk,True,0.01,1.0821339681852613e-05,0.045,10000.0,10.821339681852614,45000.0,99.0,1000000.0
1612,conditional_failure,False,,,,,,,99.0,1000000.0
1613,conditional_failure,True,0.025,2.7053349204631533e-05,0.2500000000000001,87.5,0.09468672221621037,875.0,99.0,1000000.0
1614,functional_failure,False,,,,,,,99.0,1000000.0
1615,functional_failure,True,0.01,1.0821339681852613e-05,0.045,70.0,0.0757493777729683,315.0,99.0,1000000.0
1616,inspection_groundline,False,,,,,,,99.0,1000000.0
1617,inspection_groundline,True,0.985,0.0010659019586624825,7.47,49.25,0.05329509793312412,373.5,99.0,1000000.0
1618,inspection_protection,False,,,,,,,99.0,1000000.0
1619,inspection_protection,True,1.0,0.0010821339681852612,76.68499999999996,0.0,0.0,0.0,99.0,1000000.0
1620,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1000000.0
1621,pole_saver_rod,True,,,,,,,99.0,1000000.0
1622,termite_treatment,False,,,,,,,99.0,1000000.0
1623,termite_treatment,True,0.03,3.246401904555784e-05,0.15,3.0,0.003246401904555784,15.0,99.0,1000000.0
1624,risk,False,,,,,,,102.0,1000000.0
1625,risk,True,0.005,5.49390176903637e-06,0.035,5000.0,5.49390176903637,35000.0,102.0,1000000.0
1626,conditional_failure,False,,,,,,,102.0,1000000.0
1627,conditional_failure,True,0.03,3.2963410614218214e-05,0.23500000000000004,105.0,0.11537193714976376,822.5,102.0,1000000.0
1628,functional_failure,False,,,,,,,102.0,1000000.0
1629,functional_failure,True,0.005,5.49390176903637e-06,0.035,35.0,0.03845731238325459,245.0,102.0,1000000.0
1630,inspection_groundline,False,,,,,,,102.0,1000000.0
1631,inspection_groundline,True,0.975,0.001071310844962092,7.29,48.75,0.0535655422481046,364.5,102.0,1000000.0
1632,inspection_protection,False,,,,,,,102.0,1000000.0
1633,inspection_protection,True,1.0,0.001098780353807274,75.53500000000004,0.0,0.0,0.0,102.0,1000000.0
1634,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1000000.0
1635,pole_saver_rod,True,,,,,,,102.0,1000000.0
1636,termite_treatment,False,,,,,,,102.0,1000000.0
1637,termite_treatment,True,0.03,3.2963410614218214e-05,0.19,3.0,0.0032963410614218216,19.0,102.0,1000000.0
1638,risk,False,,,,,,,105.0,1000000.0
1639,risk,True,0.005,5.466870763175159e-06,0.035,5000.0,5.466870763175159,35000.0,105.0,1000000.0
1640,conditional_failure,False,,,,,,,105.0,1000000.0
1641,conditional_failure,True,0.04,4.373496610540127e-05,0.26000000000000006,140.0,0.15307238136890444,910.0,105.0,1000000.0
1642,functional_failure,False,,,,,,,105.0,1000000.0
1643,functional_failure,True,0.005,5.466870763175159e-06,0.035,35.0,0.03826809534222611,245.0,105.0,1000000.0
1644,inspection_groundline,False,,,,,,,105.0,1000000.0
1645,inspection_groundline,True,0.99,0.0010824404111086814,7.19,49.5,0.05412202055543407,359.5,105.0,1000000.0
1646,inspection_protection,False,,,,,,,105.0,1000000.0
1647,inspection_protection,True,1.0,0.0010933741526350316,75.86999999999996,0.0,0.0,0.0,105.0,1000000.0
1648,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1000000.0
1649,pole_saver_rod,True,,,,,,,105.0,1000000.0
1650,termite_treatment,False,,,,,,,105.0,1000000.0
1651,termite_treatment,True,0.03,3.2801224579050946e-05,0.135,3.0,0.0032801224579050953,13.5,105.0,1000000.0
1652,risk,False,,,,,,,108.0,1000000.0
1653,risk,True,0.01,1.1042524762861781e-05,0.05999999999999999,10000.0,11.042524762861781,60000.0,108.0,1000000.0
1654,conditional_failure,False,,,,,,,108.0,1000000.0
1655,conditional_failure,True,0.035,3.8648836670016234e-05,0.24500000000000013,122.50000000000001,0.13527092834505683,857.5,108.0,1000000.0
1656,functional_failure,False,,,,,,,108.0,1000000.0
1657,functional_failure,True,0.01,1.1042524762861781e-05,0.05999999999999999,70.0,0.07729767334003246,420.0,108.0,1000000.0
1658,inspection_groundline,False,,,,,,,108.0,1000000.0
1659,inspection_groundline,True,0.975,0.0010766461643790235,6.715,48.75,0.05383230821895118,335.75,108.0,1000000.0
1660,inspection_protection,False,,,,,,,108.0,1000000.0
1661,inspection_protection,True,0.995,0.0010987312139047471,75.25,0.0,0.0,0.0,108.0,1000000.0
1662,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1000000.0
1663,pole_saver_rod,True,,,,,,,108.0,1000000.0
1664,termite_treatment,False,,,,,,,108.0,1000000.0
1665,termite_treatment,True,0.035,3.8648836670016234e-05,0.15,3.5000000000000004,0.0038648836670016236,15.0,108.0,1000000.0
1666,risk,False,,,,,,,111.0,1000000.0
1667,risk,True,0.005,5.62584739326361e-06,0.05499999999999999,5000.0,5.62584739326361,55000.0,111.0,1000000.0
1668,conditional_failure,False,,,,,,,111.0,1000000.0
1669,conditional_failure,True,0.025,2.8129236966318053e-05,0.2150000000000001,87.5,0.09845232938211318,752.5,111.0,1000000.0
1670,functional_failure,False,,,,,,,111.0,1000000.0
1671,functional_failure,True,0.005,5.62584739326361e-06,0.05499999999999999,35.0,0.03938093175284527,385.0,111.0,1000000.0
1672,inspection_groundline,False,,,,,,,111.0,1000000.0
1673,inspection_groundline,True,0.98,0.0011026660890796677,6.45,49.0,0.05513330445398338,322.5,111.0,1000000.0
1674,inspection_protection,False,,,,,,,111.0,1000000.0
1675,inspection_protection,True,1.0,0.0011251694786527221,73.71999999999997,0.0,0.0,0.0,111.0,1000000.0
1676,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1000000.0
1677,pole_saver_rod,True,,,,,,,111.0,1000000.0
1678,termite_treatment,False,,,,,,,111.0,1000000.0
1679,termite_treatment,True,0.025,2.8129236966318053e-05,0.13,2.5,0.0028129236966318054,13.0,111.0,1000000.0
1680,risk,False,,,,,,,114.0,1000000.0
